,code,name
591,600745,周线macd的Dea在0轴之上
592,300390,周线macd的Dea在0轴之上
593,600732,周线macd的Dea在0轴之上
594,002180,周线macd的Dea在0轴之上
595,002126,周线macd的Dea在0轴之上
596,300119,周线macd的Dea在0轴之上
597,600363,周线macd的Dea在0轴之上
598,002030,周线macd的Dea在0轴之上
599,002489,周线macd的Dea在0轴之上
600,600862,周线macd的Dea在0轴之上
601,601607,周线macd的Dea在0轴之上
602,600114,周线macd的Dea在0轴之上
603,300579,周线macd的Dea在0轴之上
604,600488,周线macd的Dea在0轴之上
605,300158,周线macd的Dea在0轴之上
606,002396,周线macd的Dea在0轴之上
607,002460,周线macd的Dea在0轴之上
608,300194,周线macd的Dea在0轴之上
609,300292,周线macd的Dea在0轴之上
610,300248,周线macd的Dea在0轴之上
611,600161,周线macd的Dea在0轴之上
612,300081,周线macd的Dea在0轴之上
613,000876,周线macd的Dea在0轴之上
614,000796,周线macd的Dea在0轴之上
615,600588,周线macd的Dea在0轴之上
616,000998,周线macd的Dea在0轴之上
617,300113,周线macd的Dea在0轴之上
618,000886,周线macd的Dea在0轴之上
619,002603,周线macd的Dea在0轴之上
620,002075,周线macd的Dea在0轴之上
621,600200,周线macd的Dea在0轴之上
622,002079,周线macd的Dea在0轴之上
623,300573,周线macd的Dea在0轴之上
624,600360,周线macd的Dea在0轴之上
625,300369,周线macd的Dea在0轴之上
626,002156,周线macd的Dea在0轴之上
627,002436,周线macd的Dea在0轴之上
628,002281,周线macd的Dea在0轴之上
629,300045,周线macd的Dea在0轴之上
630,300413,周线macd的Dea在0轴之上
631,300188,周线macd的Dea在0轴之上
632,000636,周线macd的Dea在0轴之上
633,603799,周线macd的Dea在0轴之上
634,002510,周线macd的Dea在0轴之上
635,300623,周线macd的Dea在0轴之上
636,300206,周线macd的Dea在0轴之上
637,300672,周线macd的Dea在0轴之上
638,000547,周线macd的Dea在0轴之上
639,002036,周线macd的Dea在0轴之上
640,002410,周线macd的Dea在0轴之上
641,600645,周线macd的Dea在0轴之上
642,002505,周线macd的Dea在0轴之上
643,300039,周线macd的Dea在0轴之上
644,002428,周线macd的Dea在0轴之上
645,002497,周线macd的Dea在0轴之上
646,300207,周线macd的Dea在0轴之上
